title,rating,stars
六扇门,1.0分,"林峯,迪丽热巴,方中信,郭芮溪"
刀客家族的女人,1.0分,"佟丽娅,许还幻,高露,毛晓彤"
第22条婚规2,1.0分,"黄圣依,宋小宝"
玄门大师,5.0分,"佟梦实,王秀竹,裴子添,赵越"
老板来了,5.0分,"魏千翔,刘芮麟,傅迦,李彧"
血染大青山,9.0分,谷智鑫 严屹宽 赵韩樱子 袁弘 王伟光 谢闻轩
轩辕剑之汉之云,8.0分,张云龙  于朦胧  关晓彤  张佳宁
龙珠传奇之无间道,4.0分,杨紫/秦俊杰/舒畅/茅子俊
大周小冰人,1.0分,"曾梦雪,戴景耀,黄甫桀,屠画"
雄兵连2诸天降临,1.0分,"韦琪,陆庚宜,刘校妤,季冠霖"
大唐荣耀2,3.0分,"景甜,任嘉伦,万茜,舒畅"
聊斋Ⅱ,3.0分,"陈浩民,吕颂贤,刘玉翠,梁小冰"
画皮,2.0分,"凌潇肃,薛凯琪,李宗翰,陈怡蓉"
大唐荣耀,4.0分,"景甜,任嘉伦,万茜,舒畅,秦俊杰,茅子俊,于小伟,王劲松,卢星宇,秦汉,刘威葳,梁婧娴"
大唐游侠传,5.0分,"黄维德,沈晓海,刘添月,路晨,何琢言,唐宸禹,陈继铭,汤镇宗"
幸福在一起,2.0分,"秋瓷炫,凌潇肃,馨子,高仁,王一鸣,纪姿含,熊俊豪,法图麦·天缘,高玉玺"
林师傅在首尔,5.0分,"林永健,张瑞希,张佳宁,赵锦焘,丹琳,刘维,谭松韵,代乐乐,宋丹丹,李琦,王耀庆,波多江青,张野,吴秀波,巴图,徐冬冬,夏雨"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
幸福又见彩虹,3.0分,"胡宇威,陈彦妃,梁丽,张璇,唐宸禹,顾佑明"
幸福请你等等我,2.0分,"宋丹丹,朱泳腾,朱媛媛,李乃文,王策,姜妍,丁志城,郭达,石凉,田小洁,林栋甫,谭松韵,林丛,崔志刚,李媛"
大唐魔盗团,1.0分,"吴优,张锦程,葛铮,张承"
荡寇,1.0分,"李茂,蓝盈莹,姜帆"
大宋提刑官,5.0分,"何冰,罗海琼,谢兰,王海燕"
亮剑,4.0分,"李幼斌,何政军,张光北,童蕾"
走火,4.0分,"于毅,周放,高旻睿,王阳"
大秦帝国之裂变,1.0分,"侯勇,王志飞,卢勇,吕中"
大清神捕2,5.0分,"王厦,李墨之,骆应钧,汤镇业"
幸福照相馆,1.0分,"林永健,左小青,王婉娟,徐佳"
两生花39集,1.0分,"刘恺威,王丽坤,高仁,顾璇"
大河小虾 第二季,5.0分,朱庭震
恋与偶像,4.0分,"刘冬沁,崔莉雅,王梓薇,周彦辰"
刺客伍六七,1.0分,"何伟锋,姜广涛,段艺璇,赵寒"
大汉天子Ⅲ,5.0分,"黄晓明,安以轩,孙海英,李菲"
星火云雾街,1.0分,"张桐,杨若兮,王劲松,班嘉佳,斯琴高娃,刘小锋,刘亭作,墨阳,沙景昌,杨棋珺"
刑警博客,5.0分,"王紫逸,张殿伦,翟天临,王诗槐"
错落的音符,3.0分,内详
大江大河,3.4分,"王凯,杨烁,董子健,童瑶"
大嫁风尚,3.0分,"乔振宇,杨紫,郭晓婷,巫刚"
恋爱地图上海篇,3.0分,"唐昕,邱意璐,尹柔懿"
有猫在,5.0分,"王京莉,谢欣桐"
幸福，近在咫尺,5.0分,"陈意涵,王子奇,高圣远,张柏嘉"
恋爱先生,3.4分,"靳东,江疏影,李乃文,李宗翰"
大话红娘,3.0分,"张俪,杨烁,张丹峰,夏侯云姗"
刺客列传第一季,9.0分,查杰，连晨翔，赵志伟，马振桓，吕鋆峰 ，熊梓淇，易柏辰，黄伟晋，朱戬，彭昱畅，张天启，李熹子，郭鑫
刺客列传之龙血玄黄,8.0分,查杰 / 朱戬 / 熊梓淇 / 陈雨成
连升三级,1.0分,"林江国,梁家仁,谭耀文,倪大红"
新刑警本色,4.5分,"姜洋,郭常辉,王乙竹,安泽豪,李修贤,苌哲涛"
穿越谜团,5.0分,"张歆艺,袁弘,江珊,孙淳,高鑫,李凤绪,袁文康,迟蓬,吕夏,肖雨雨,马书良,朱锐,冯鹏,薛佳凝,熊乃瑾"
新京城四少,2.0分,"杨幂,富大龙,周杰,迟帅,李倩,袁文康,刘一含"
新济公活佛,5.0分,"陈浩民,陈紫函,林子聪,唐熙,陈威翰"
东北一家人,3.4分,"李琦,彭玉,金珠,巩汉林,吕小品,张丹露,悠悠,朱德承,朱家三,李颖"
幸福一家人,5.0分,"董洁,翟天临,李立群,邱泽"
冒险王卫斯理之无名发,2.0分,"余文乐,杨蓉,胡然,伍允龙"
利刃出击,2.0分,"杨烁,牟星,范雷,翟小兴"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
东北一家人 第2部,2.0分,"李琦,吕小品,张丹露"
东北一家人 第3部,3.0分,"李琦,吕小品,张丹露"
寻找前世之旅2,1.0分,"马可,付辛博,周雨彤,聂子皓"
器灵 第一季,1.0分,"彭昱畅,陈若轩,孙雪宁,伊丹·爱莉"
器灵 第二季,5.0分,"彭昱畅,孙雪宁,李诺,刘骐"
御前四宝,2.0分,"刘仪伟,赵文卓,王九胜,卢星宇"
诡使神差,5.0分,"冯建宇,彭渤 ,王蕴凡,陶思源"
圆梦大师,4.0分,内详
莽荒纪,5.0分,"刘恺威,王鸥,张峻宁,牛骏峰"
遇见自己,4.0分,张心怡 王希
寻找前世之旅,5.0分,"付辛博,马可,周雨彤,那家威"
一人之下,5.0分,内详
有房有车,3.0分,"闫薇儿,孙涛,苏晔,刘洋子"
漂亮的房子,2.0分,"吴彦祖,冯德伦,唐艺昕,伊一"
瓢虫少女 第二季,3.0分,"Jessica Gee,格兰特·乔治,克里斯蒂娜·巴伦苏埃拉,Mela Lee"
妻子的秘密,3.8分,"刘恺威,赵丽颖,丁子峻,关智斌,王智,王翊菲"
孤胆英雄,3.0分,"郑国霖,周扬,杨菲洋,蒋林静,张春,李亭哲,韦亦波,张腾飞,丁充,李帅,程润坤,江佳桐"
遇见爱情的利先生,3.6分,"陈晓,周冬雨,贾景晖,叶青,刘雪华,肖涵,米热,毛林林,任山"
寻找倾城时光,3.0分,戴安娜，薛亦伦，蓝波
启航,3.0分,"果靖霖,姚刚,刘威,郭家铭"
古董局中局,4.0分,"夏雨,乔振宇,蔡文静,田中千绘"
缘来幸福,3.0分,"邓家佳,马天宇,陈伟霆,敖犬"
骨语,4.2分,"张龄心,高仁,蔡宜达,张家鼎"
归去来,5.0分,"唐嫣,罗晋,许龄月,于济玮"
定制幸福,4.0分,"乔任梁,童瑶,刘天佐,孙骁骁"
远大前程,3.7分,"陈思诚,袁弘,佟丽娅,郭采洁"
亲爱的她们,8.0分,宋丹丹  张若昀  姜妍  刘莉莉
盲约,8.0分,蒋欣  陆毅  李雅男  王汀
关东大先生,9.0分,"赵本山,范伟,小沈阳,刘流"
屏里狐,10.0分,罗云熙 刘馨祺 郝泽嘉 黄俊捷 王朝阳 崔绍涵
有个地方叫马兰,5.0分,"宋运成,马境,任泽巍,冯秦川"
高兴遇见你,4.0分,"徐璐,杨玏,曹卫宇,王阳"
剑侠情缘之锋刀剑雨,4.0分,"陈延军,刘淼淼,朱一龙,杨净如"
女生日记,3.0分,"杨紫,马雅舒,许双,钱昱璇"
女孩冲冲冲,1.0分,"黄圣依,汤镇业,王亚楠,井柏然"
万古仙穹 第三季,1.0分,北斗企鹅
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
共产党人刘少奇,2.0分,"赵波,徐百卉,侯京健,宋佳玲"
逆流而上的你,4.7分,"马丽,潘粤明,孙坚,李乃文"
公主驾到,2.0分,"方妍心,沈世朋,王璐鑫,郑惜月"
苟且不偷生,3.0分,"江奇霖,林伽怡,李晶晶,刘夏"
外滩钟声,2.0分,"俞灏明,吴谨言,陈谨,陈洁"
永不磨灭的番号,3.4分,"黄海波,王雷,白雨,李健"
游泳先生,3.0分,"鞠婧祎,披拉·尼迪裴善官,胡兵,黄馨瑶"
炮灰攻略,4.0分,"严禹豪,余玥,赵诚宇,陈宥维"
雍正王朝,3.5分,"唐国强,焦晃,王绘春,杜雨露"
疯狂天后,1.0分,"李嘉文,王信然,陈鹏万里"
哦！我的皇帝陛下,3.8分,"谷嘉诚,伍嘉成,肖战,赵露思"
防水逆联盟,3.0分,徐子力 钟嘉欣
凤囚凰,2.0分,"关晓彤,宋威龙,张馨予,白鹿"
哦！我的皇帝陛下 第二季,5.0分,"谷嘉诚,赵露思,肖战"
能耐大了 第二季,5.0分,"张鹤伦,张云雷,栾云平,孟鹤堂"
能耐大了 第一季,4.0分,"张鹤伦,栾云平,杨九郎,孟鹤堂"
男生日记,4.0分,"马可,杨紫,马羚,陆虎"
你是我的亲人,2.0分,"刘蓓,姚橹,孔琳"
女主播风云,2.0分,"于越,果靖霖,边潇潇,郑玉"
怒晴湘西,5.0分,"潘粤明,高伟光,辛芷蕾,曹卫宇"
风再起时,4.0分,"陆毅,袁泉,朱雨辰,王维维"
法网追凶,3.0分,"马境,王梓权,王劲松,王晓"
怒江之战,5.0分,"孙艺洲,贾青,赵毅新,李茂"
啊摇篮,2.0分,"海清,李泽锋,周也,朱锐,徐绍瑛,郎月婷,李芯逸,田征,刘润南,李宝安,张航瑜,王超北,庄则熙"
纳米神兵,3.0分,小光/敏敏/阿离/小博/拉鲁/安静/爱玛/马丽
光荣与梦想,4.0分,"唐国强,侯京健,黄晓明,佟瑞欣,刘劲,张桐,吴刚,马少骅,王劲松,高圆圆,李小冉,王丽坤,李晨,倪大红,聂远,李乃文,马元,郑恺,冯雷,高伟光,张一山,关晓彤,曹可凡,郭涛,王晓晨,姬他,于震,印小天,大左,黄觉,屠洪刚,张晞临,田小洁,刚毅,寒青,来喜,王韦智,任正斌,王奕盛,朱宏嘉,谭峰,萧松原,李桓,达式常,王诗槐,胡亚捷,郑昊,谭凯,孙宁,吴晓东,陈都灵,郭晓峰,曹克难,赵波,刘沙,黄品沅"
恰似你的阳光,5.0分,黄少祺 海陆
英雄诀,3.0分,"宁静,张睿,吕良伟,杜志国"
奈何boss要娶我,2.0分,"徐开骋,王双,易柏辰,杨昊铭"
因为爱情有多美,2.0分,"海陆,蒋毅,彭冠英,赵樱子"
二炮手,3.0分,"孙红雷,海清,孙茜,秦卫东"
南方有乔木,5.0分,"陈伟霆,白百何,秦海璐,李现"
墓王之王悬棺寺,4.0分,"郝祥海,藤新,陈张太康,小连杀"
隐形的翅膀,4.0分,"贾静雯,邱心志,张彬彬,王艺哲,常铖,张雨剑,田雷,高蓓蓓,孙佳雨,李素欣,程启蒙,臧洪娜"
义海,2.0分,"李健,林江国,韩宇辰,王珂"
幕后之王,2.0分,"周冬雨,罗晋,刘芮麟,邬立朋"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
那些年，我们正年轻,2.0分,"杨烁,苏青,练束梅,任程伟"
抹布女也有春天,1.0分,"海清,张译,吕夏,芦芳生,张英,吴秀波"
红色通缉,2.0分,内详
那抹属于我的星光,5.0分,"徐海乔,孟子义,苑航铭"
一起同过窗 第一季,4.0分,"李若嘉,应岱臻,庞瀚辰,桑砚"
嘟当曼,2.0分,内详
青年旅舍第二季,5.0分,"赵圆圆,沈浩"
青年旅舍,3.0分,"赵圆圆,沈浩"
恩情无限,2.0分,"陈锐,涂黎曼,迟蓬,崔林"
独孤皇后,4.0分,"陈乔恩,陈晓,戚迹,海陆"
独家记忆,5.0分,"张超,李婷婷,陈博豪,孙嘉灵"
斗破苍穹 第二季,2.0分,"刘三木,黑石稔,醋醋,刘北辰"
一本好书,2.0分,"赵立新,黄维德,何雨桐,赵晏博"
一路繁花相送,4.0分,"钟汉良,江疏影,炎亚纶,李晟"
我的同桌又上热搜了,3.5分,"波子橙,周川珺,杨千瑶,吴迪飞"
国民老公2,1.0分,"熊梓淇,赖雨濛,虞祎杰,陈姝君,陈雨成,陈诗敏,于美红,蔡荣,张力文,陈盈燕"
云巅之上,1.0分,"陈晓,袁姗姗,张哲瀚,米热,郭晓东,白宇,蔡文静,何佳怡,何泓姗,臧洪娜,蒋梦婕"
国宝奇旅,1.0分,"刘烨,袁姗姗,张瑞涵,秦杉"
区小队,1.0分,"齐奎,戴玥,纪宁,杜志国"
美丽见习生,2.0分,"马春瑞,莫小棋,李柏谊,罗鹏"
一不小心吃定你,3.0分,万思维 梦秦
球王,3.0分,"郭常辉,华少瑞明,曾水"
为了你我愿意热爱整个世界,3.7分,"罗晋,郑爽,张艺上,庞瀚辰"
每个人都有秘密,2.0分,"陈键锋,江语晨,巩新亮,陈司翰"
动物系恋人啊,1.0分,"钟欣潼,贺军翔,隋棠,张睿家"
国士无双黄飞鸿,8.0分,郑恺  郭碧婷  钟楚曦  经超
美人为馅,8.0分,杨蓉 白宇 何奉天 王雨 南伏龙 白梓轩 米热 孙骁骁 戚迹 张逸杰 初俊辰 田牧宸 赵弈钦 任嘉伦
情满四合院,3.8分,何冰  郝蕾  海一天  卫紫冰
都挺好,5.0分,"姚晨,倪大红,郭京飞,杨祐宁"
湄公河大案,2.0分,"陈宝国,杜志国,王千源,于越"
梅花儿香,5.0分,"原雨,荣蓉,李竹,刘娜萍"
鬼吹灯之黄皮子坟,5.0分,阮经天  徐璐  郝好  刘潮  尚铁龙
最好的我们,3.3分,"刘昊然,谭松韵,王栎鑫,董晴"
火线传奇,2.0分,"落叶听秋,魅影之声,朔小兔"
极品家丁,3.0分,"陈赫,金晨,尹正,李溪芮"
火线出击,3.5分,"徐洪浩,杨舒,赵荀,张慧"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
伙伴夫妻,5.0分,"姜武,颜丙燕,马丽,张秋歌,刘莉莉,李萍,冯雷,春夏"
最后一个女神,3.0分,内详
十二生肖传奇,1.0分,"郭品超,陈浩民,李曼,于娜"
最动听的事,4.3分,"王以纶,赵露思,戴卓凝,张炯敏"
时光教会我爱你,2.0分,"宋伊人,严禹豪,李嘉铭"
十八岁的天空,3.0分,"保剑锋,倪景阳,范志博,刘佩琦"
火王之破晓之战,4.0分,"陈柏霖,景甜,张逸杰,赖雨濛"
诡域新娘,4.0分,"陈圆,奇凌,郑文杰,黄菀乔"
花样江湖,2.0分,"王浩,赵泳鑫,檀健次,池约翰"
重生之名流巨星,5.0分,"马可,纳瓦·君拉纳拉,徐海乔,张馨予,韩彩英,杨烁,赵慧仙,苏航,毛方圆,郑业成"
失控,3.0分,"李李仁,贾景晖,宁理,赵蕴卓"
主妇也要拼,4.0分,"曾黎,范明,代乐乐,大左"
走向共和,1.0分,"王冰,吕中,马少骅,孙淳"
我叫白小飞,5.0分,内详
神医安道全,2.0分,"余少群,梁晶晶,张晓晨,吴恙"
生死谜踪,3.0分,"陈若仪,王承旻"
神精学妹,1.0分,"张靖宜,曾乙同,张皓宇"
青春向前冲,4.0分,"袁冰妍,佟梦实,张子文,郑媛元,聂闻远,钟艺,陈思宇,向鼎,汪世伟,刘音,苏彦洁,张新宇"
娘心,1.0分,"马雅舒,宗峰岩,任天野,符荷晴,沈泰"
陈情令,4.0分,肖战 / 王一博 / 孟子义 / 宣璐 / 李若彤
重耳传奇,3.0分,"王龙华,张含韵,麦迪娜,谭凯,王艳,翁虹,龚蓓苾,买红妹,贺刚,郭晓然,蒲巴甲,张一山,沈梦辰,甘婷婷,程媛媛,王刚,李宗翰,林永健,金巧巧,保剑锋,李菁,侯耀华,刘金山,洪剑涛,张会中,蓝燕,陈紫函,袁新,张亮,邓宁,赵小锐,贺镪,古典,李龙,谢晋,袁伶嫣,吴晓亮,王妍,赵一龙,塔斯"
黄金瞳,5.0分,"张艺兴,王紫璇,王栎鑫,李立群,陈泇文,孟阿赛,泓萱,石兆琪,洪剑涛,王茜,薛皓文,张帆,盖雨嘉,王闯,左金珠,何育骏,窦柏林,韩童生,史航,谭凯"
众王驾到,4.0分,"代文雯,高泰宇,刘钊宏,高基才"
我的青春也灿烂,3.0分,"朱嘉琦,梦秦,王美人,焦睿"
皇甫神医,3.0分,"陈浩民,樊少皇,王鸥,周放"
黄土高天,4.0分,"董勇,王海燕,马少骅,高明"
我的女友要上天,1.0分,"张思帆,虞朗,林昕阳,魏小也"
钟馗捉妖记,4.0分,"杨旭文,杨蓉,麦迪娜,李子峰"
神兽麻将馆,3.0分,"李晨浩,白柳汐,苑乔,陶帅"
欢喜密探,5.3分,包贝尔贾玲王鸥
画江湖之不良人Ⅲ,3.0分,"边江,申秋香,阎萌萌,赵毅"
致青春,2.8分,"杨玏,陈瑶,张丹峰,蔡文静,马可,董春辉,郭鹏,王若心,苗驰,李岱昆,柏智杰,徐悦,王紫璇,刘奕君"
欢乐颂,5.0分,"刘涛,蒋欣,王子文,杨紫,乔欣,祖峰,王凯,张陆,靳东,杨烁,张晓谦,郭晓然,陈牧扬,任伟,宁文彤,王永泉,王宏,丁勇岱,吴昊宸,穆丽燕,冯晖,谭希和,刘敏涛,张乃华,康群智,岳旸,赵千紫,王雯诗,胡伊静,隋雨蒙,朱梦瑶,石云鹏,汤亦程,王娜娜,刘琳,李雪婷,戴美虹,孙栋"
神风刀,3.0分,"秦俊杰,关晓彤,曹骏,宋轶"
神话,4.0分,"胡歌,白冰,张世,任泉"
花漾天海,2.0分,"秦语,白翔,王艺明,王今铎"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
花样少年少女,4.0分,"陈嘉桦,吴尊,汪东城,唐治平"
至尊红颜,2.0分,"贾静雯,赵文卓,寇振海,杨童舒"
花间提壶方大厨 第二季,1.0分,"蒋佳恩,雷牧,常铖,胡琨"
花间提壶方大厨,5.0分,"雷牧,蒋佳恩,常铖,胡琨"
山河社稷图,1.0分,"小连杀,张圣,刘思岑,李铮"
少年有点酷,3.0分,"孙天宇,周梓琦,梁振锋,斌巴才仁"
